Index,Height(Inches),,Weight(Pounds),,,,
8341,68.26056,173.3818224,133.5413,,,,
8342,65.24947,165.7336538,112.2883,,,,
8343,66.60071,169.1658034,137.7297,,,,
8344,69.48187,176.4839498,122.6836,,,,
8345,66.24301,168.2572454,108.3135,,,,
8346,65.05662,165.2438148,139.3953,,,,
8347,69.89977,177.5454158,119.9003,,,,
8348,69.30058,176.0234732,149.1915,,,,
8349,72.0775,183.07685,127.4068,,,,
8350,65.99698,167.6323292,118.3092,,,,
8351,68.87245,174.936023,135.0451,,,,
8352,68.64611,174.3611194,120.4317,,,,
8353,67.65677,171.8481958,131.041,,,,
8354,69.15197,175.6460038,128.0926,,,,
8355,70.05894,177.9497076,141.614,,,,
8356,71.40809,181.3765486,135.1406,,,,
8357,69.03498,175.3488492,147.5304,,,,
8358,66.53406,168.9965124,104.5216,,,,
8359,67.71834,172.0045836,124.1642,,,,
8360,67.63519,171.7933826,130.3102,,,,
8361,66.43601,168.7474654,120.5525,,,,
8362,68.15413,173.1114902,117.8028,,,,
8363,68.81782,174.7972628,124.0657,,,,
8364,70.69194,179.5575276,140.2734,,,,
8365,66.05342,167.7756868,124.0408,,,,
8366,72.41769,183.9409326,143.68,,,,
8367,66.93146,170.0059084,117.7358,,,,
8368,65.53734,166.4648436,118.2815,,,,
8369,67.54175,171.556045,127.8454,,,,
8370,67.76318,172.1184772,136.177,,,,
8371,66.14528,168.0090112,113.1378,,,,
8372,66.70349,169.4268646,117.5526,,,,
8373,65.09221,165.3342134,133.8826,,,,
8374,68.49307,173.9723978,131.2102,,,,
8375,65.16644,165.5227576,94.21964,,,,
8376,67.50707,171.4679578,127.7961,,,,
8377,65.76724,167.0487896,100.2388,,,,
8378,67.14094,170.5379876,124.5368,,,,
8379,67.34801,171.0639454,139.8293,,,,
8380,68.64599,174.3608146,129.0105,,,,
8381,69.94177,177.6520958,125.379,,,,
8382,67.30477,170.9541158,123.9033,,,,
8383,68.78142,174.7048068,147.1507,,,,
8384,66.12327,167.9531058,113.5479,,,,
8385,66.30368,168.4113472,117.2405,,,,
8386,69.18567,175.7316018,128.0275,,,,
8387,66.90853,169.9476662,118.8067,,,,
8388,68.70313,174.5059502,124.6767,,,,
8389,71.08677,180.5603958,148.1246,,,,
8390,65.52597,166.4359638,122.9936,,,,
8391,66.20537,168.1616398,116.068,,,,
8392,66.6718,169.346372,107.6202,,,,
8393,68.72702,174.5666308,137.0353,,,,
8394,66.7039,169.427906,120.6447,,,,
8395,64.89628,164.8365512,118.8854,,,,
8396,68.21209,173.2587086,129.5464,,,,
8397,70.50017,179.0704318,134.0139,,,,
8398,66.65252,169.2974008,127.2599,,,,
8399,68.51303,174.0230962,135.6923,,,,
8400,68.45497,173.8756238,142.98,,,,
8401,68.61334,174.2778836,110.3751,,,,
8402,67.78067,172.1629018,116.6516,,,,
8403,68.61734,174.2880436,130.0152,,,,
8404,70.42853,178.8884662,142.6604,,,,
8405,65.45001,166.2430254,108.0995,,,,
8406,70.69777,179.5723358,119.4805,,,,
8407,67.28034,170.8920636,111.5318,,,,
8408,66.4768,168.851072,129.6186,,,,
8409,65.08921,165.3265934,125.0064,,,,
8410,66.56312,169.0703248,119.046,,,,
8411,65.84797,167.2538438,129.5537,,,,
8412,69.45763,176.4223802,133.2109,,,,
8413,70.28788,178.5312152,144.2612,,,,
8414,65.38017,166.0656318,131.5842,,,,
8415,66.49187,168.8893498,90.16983,,,,
8416,67.43263,171.2788802,135.136,,,,
8417,68.81347,174.7862138,125.0421,,,,
8418,62.92771,159.8363834,95.73883,,,,
8419,69.3757,176.214278,135.4546,,,,
8420,64.73432,164.4251728,112.0029,,,,
8421,68.97699,175.2015546,143.0838,,,,
8422,69.37021,176.2003334,133.1309,,,,
8423,65.63449,166.7116046,110.4167,,,,
8424,68.33529,173.5716366,129.8376,,,,
8425,65.0522,165.232588,122.3385,,,,
8426,68.70485,174.510319,122.1685,,,,
8427,66.64719,169.2838626,150.0087,,,,
8428,67.91847,172.5129138,135.8583,,,,
8429,64.00018,162.5604572,128.5779,,,,
8430,68.90973,175.0307142,127.6864,,,,
8431,67.83403,172.2984362,116.6157,,,,
8432,72.14918,183.2589172,161.6214,,,,
8433,65.93135,167.465629,119.386,,,,
8434,66.35334,168.5374836,121.8461,,,,
8435,68.14895,173.098333,130.6059,,,,
8436,65.85562,167.2732748,124.2612,,,,
8437,65.85908,167.2820632,126.2855,,,,
8438,67.61041,171.7304414,111.3166,,,,
8439,67.74703,172.0774562,131.1387,,,,
8440,67.43873,171.2943742,118.814,,,,
8441,68.20254,173.2344516,130.0191,,,,
8442,67.42837,171.2680598,127.2159,,,,
8443,69.06903,175.4353362,140.8074,,,,
8444,67.77306,172.1435724,138.4305,,,,
8445,67.11898,170.4822092,129.8077,,,,
8446,69.69668,177.0295672,141.0015,,,,
8447,62.6775,159.20085,102.6498,,,,
8448,67.26069,170.8421526,130.2661,,,,
8449,70.02024,177.8514096,140.0166,,,,
8450,67.30077,170.9439558,134.2776,,,,
8451,69.78242,177.2473468,144.6739,,,,
8452,68.96031,175.1591874,123.3616,,,,
8453,68.86806,174.9248724,129.4534,,,,
8454,67.56025,171.603035,110.1402,,,,
8455,65.08546,165.3170684,130.6182,,,,
8456,67.17754,170.6309516,117.2168,,,,
8457,69.77675,177.232945,125.558,,,,
8458,69.57213,176.7132102,137.4401,,,,
8459,69.81071,177.3192034,132.9983,,,,
8460,69.44528,176.3910112,112.1204,,,,
8461,69.4941,176.515014,140.3979,,,,
8462,67.71518,171.9965572,133.3581,,,,
8463,71.37261,181.2864294,123.5644,,,,
8464,67.94484,172.5798936,111.4393,,,,
8465,71.28888,181.0737552,134.7116,,,,
8466,68.26826,173.4013804,128.6627,,,,
8467,68.89648,174.9970592,127.3814,,,,
8468,67.72198,172.0138292,123.9987,,,,
8469,69.5539,176.666906,126.974,,,,
8470,65.2832,165.819328,130.2877,,,,
8471,65.05616,165.2426464,118.9465,,,,
8472,69.57506,176.7206524,125.9928,,,,
8473,73.95409,187.8433886,145.2695,,,,
8474,64.67156,164.2657624,131.8694,,,,
8475,67.41711,171.2394594,135.8198,,,,
8476,72.83837,185.0094598,143.4551,,,,
8477,66.35943,168.5529522,147.1762,,,,
8478,70.21614,178.3489956,134.6977,,,,
8479,67.76837,172.1316598,135.6669,,,,
8480,68.21712,173.2714848,123.9896,,,,
8481,70.10091,178.0563114,140.0683,,,,
8482,67.59479,171.6907666,118.0146,,,,
8483,70.12489,178.1172206,132.4516,,,,
8484,64.55975,163.981765,128.829,,,,
8485,69.18894,175.7399076,142.5893,,,,
8486,64.18631,163.0332274,108.3347,,,,
8487,67.82633,172.2788782,139.2589,,,,
8488,67.78211,172.1665594,112.3772,,,,
8489,68.12769,173.0443326,115.3454,,,,
8490,66.9149,169.963846,122.5675,,,,
8491,69.55254,176.6634516,107.2211,,,,
8492,67.09352,170.4175408,114.081,,,,
8493,71.3619,181.259226,124.5166,,,,
8494,71.16679,180.7636466,137.383,,,,
8495,69.36125,176.177575,133.1983,,,,
8496,65.62974,166.6995396,116.7798,,,,
8497,67.50367,171.4593218,153.339,,,,
8498,71.06365,180.501671,136.3467,,,,
8499,66.49246,168.8908484,117.7597,,,,
8500,69.98023,177.7497842,135.4338,,,,
8501,66.36915,168.577641,120.7832,,,,
8502,65.72799,166.9490946,129.9118,,,,
8503,67.22453,170.7503062,138.4072,,,,
8504,69.6795,176.98593,128.9191,,,,
8505,66.91326,169.9596804,111.703,,,,
8506,68.26178,173.3849212,128.2739,,,,
8507,64.98478,165.0613412,119.1325,,,,
8508,68.0698,172.897292,104.76,,,,
8509,68.61422,174.2801188,136.6399,,,,
8510,66.30294,168.4094676,132.3913,,,,
8511,68.38352,173.6941408,142.0639,,,,
8512,65.93684,167.4795736,130.2864,,,,
8513,69.26443,175.9316522,144.1251,,,,
8514,69.85744,177.4378976,132.3308,,,,
8515,67.08825,170.404155,127.413,,,,
8516,63.19953,160.5268062,106.8324,,,,
8517,72.94152,185.2714608,125.7713,,,,
8518,70.37958,178.7641332,151.8206,,,,
8519,66.63283,169.2473882,118.6562,,,,
8520,72.50855,184.171717,141.1954,,,,
8521,71.36999,181.2797746,125.1979,,,,
8522,68.75583,174.6398082,138.7086,,,,
8523,69.62903,176.8577362,120.2989,,,,
8524,68.16407,173.1367378,117.9536,,,,
8525,66.83708,169.7661832,122.0631,,,,
8526,70.18194,178.2621276,156.4056,,,,
8527,67.86367,172.3737218,114.9246,,,,
8528,71.10272,180.6009088,130.4239,,,,
8529,73.58262,186.8998548,141.6525,,,,
8530,68.32952,173.5569808,134.7504,,,,
8531,66.44661,168.7743894,121.6314,,,,
8532,67.18734,170.6558436,118.6352,,,,
8533,67.49287,171.4318898,122.4953,,,,
8534,66.38595,168.620313,119.4673,,,,
8535,67.25681,170.8322974,121.2471,,,,
8536,69.31111,176.0502194,136.4983,,,,
8537,68.14806,173.0960724,117.3852,,,,
8538,68.12645,173.041183,115.4428,,,,
8539,66.38526,168.6185604,135.9818,,,,
8540,67.65899,171.8538346,127.3092,,,,
8541,69.58252,176.7396008,114.6022,,,,
8542,67.4652,171.361608,125.8834,,,,
8543,66.54185,169.016299,121.2715,,,,
8544,67.20255,170.694477,143.0669,,,,
8545,67.9341,172.552614,106.4818,,,,
8546,64.97055,165.025197,113.4885,,,,
8547,69.56655,176.699037,133.0219,,,,
8548,70.30948,178.5860792,141.6156,,,,
8549,69.61829,176.8304566,138.6939,,,,
8550,65.59094,166.6009876,104.0323,,,,
8551,67.8259,172.277786,119.8473,,,,
8552,68.03804,172.8166216,119.9125,,,,
8553,68.19362,173.2117948,125.7243,,,,
8554,68.25109,173.3577686,115.4595,,,,
8555,68.43965,173.836711,121.7398,,,,
8556,66.34605,168.518967,150.4439,,,,
8557,68.58532,174.2067128,138.1689,,,,
8558,68.55442,174.1282268,141.2293,,,,
8559,71.03808,180.4367232,129.7799,,,,
8560,64.47771,163.7733834,122.9159,,,,
8561,64.58247,164.0394738,122.8109,,,,
8562,70.13052,178.1315208,117.7137,,,,
8563,64.90601,164.8612654,125.232,,,,
8564,68.99646,175.2510084,124.495,,,,
8565,67.61832,171.7505328,115.7638,,,,
8566,69.63195,176.865153,140.8429,,,,
8567,66.05471,167.7789634,111.8194,,,,
8568,71.32499,181.1654746,127.1661,,,,
8569,67.85806,172.3594724,138.4063,,,,
8570,69.45941,176.4269014,135.9299,,,,
8571,66.64834,169.2867836,127.7205,,,,
8572,64.97782,165.0436628,110.4212,,,,
8573,67.87711,172.4078594,122.438,,,,
8574,72.31294,183.6748676,136.5598,,,,
8575,67.14057,170.5370478,134.0436,,,,
8576,64.43728,163.6706912,114.5911,,,,
8577,66.67002,169.3418508,117.9921,,,,
8578,68.59476,174.2306904,128.0073,,,,
8579,71.47766,181.5532564,129.924,,,,
8580,68.63009,174.3204286,125.5075,,,,
8581,67.6305,171.78147,120.5523,,,,
8582,70.06317,177.9604518,126.4208,,,,
8583,67.44197,171.3026038,123.631,,,,
8584,68.03318,172.8042772,115.4171,,,,
8585,67.4692,171.371768,129.6403,,,,
8586,68.92912,175.0799648,110.1478,,,,
8587,67.31979,170.9922666,115.8672,,,,
8588,68.047,172.83938,133.8044,,,,
8589,67.90838,172.4872852,136.5008,,,,
8590,69.6925,177.01895,124.0748,,,,
8591,68.62706,174.3127324,130.6542,,,,
8592,68.84882,174.8760028,148.3087,,,,
8593,66.59651,169.1551354,123.5118,,,,
8594,68.15322,173.1091788,133.3485,,,,
8595,68.66291,174.4037914,110.1892,,,,
8596,69.21557,175.8075478,124.0764,,,,
8597,67.36,171.0944,129.7241,,,,
8598,68.07738,172.9165452,104.7027,,,,
8599,66.52751,168.9798754,134.1397,,,,
8600,70.42237,178.8728198,136.6591,,,,
8601,67.07823,170.3787042,132.8673,,,,
8602,66.43387,168.7420298,126.4911,,,,
8603,67.98753,172.6883262,114.7128,,,,
8604,71.27188,181.0305752,158.4771,,,,
8605,68.04701,172.8394054,123.3098,,,,
8606,72.61099,184.4319146,142.6713,,,,
8607,64.68513,164.3002302,115.842,,,,
8608,68.43352,173.8211408,97.83008,,,,
8609,67.27211,170.8711594,125.707,,,,
8610,68.75891,174.6476314,138.2249,,,,
8611,68.49528,173.9780112,116.3683,,,,
8612,69.2542,175.905668,151.8387,,,,
8613,68.77305,174.683547,127.9952,,,,
8614,65.17589,165.5467606,111.4943,,,,
8615,68.21604,173.2687416,119.0602,,,,
8616,67.30043,170.9430922,120.3285,,,,
8617,67.86067,172.3661018,115.128,,,,
8618,66.00059,167.6414986,120.3097,,,,
8619,66.6625,169.32275,120.4223,,,,
8620,67.60112,171.7068448,129.1886,,,,
8621,69.01782,175.3052628,125.8767,,,,
8622,65.7622,167.035988,111.3564,,,,
8623,66.63706,169.2581324,127.3243,,,,
8624,68.11546,173.0132684,130.3186,,,,
8625,66.70442,169.4292268,127.4867,,,,
8626,70.22831,178.3799074,144.6741,,,,
8627,66.28448,168.3625792,126.7203,,,,
8628,71.60477,181.8761158,141.1438,,,,
8629,68.82431,174.8137474,135.5828,,,,
8630,69.98686,177.7666244,138.3058,,,,
8631,68.30179,173.4865466,129.9339,,,,
8632,66.6512,169.294048,119.0595,,,,
8633,63.50812,161.3106248,129.557,,,,
8634,69.5967,176.775618,136.7802,,,,
8635,64.89411,164.8310394,124.4031,,,,
8636,67.67866,171.9037964,129.976,,,,
8637,66.70638,169.4342052,116.4489,,,,
8638,67.10993,170.4592222,102.8583,,,,
8639,69.90802,177.5663708,140.878,,,,
8640,67.71135,171.986829,122.7092,,,,
8641,67.5598,171.601892,119.3298,,,,
8642,64.20492,163.0804968,103.6839,,,,
8643,71.00101,180.3425654,135.5008,,,,
8644,68.81199,174.7824546,109.4734,,,,
8645,67.94764,172.5870056,108.1062,,,,
8646,68.21642,173.2697068,131.4376,,,,
8647,66.17682,168.0891228,125.3836,,,,
8648,68.69922,174.4960188,144.3117,,,,
8649,68.70501,174.5107254,109.3633,,,,
8650,69.61334,176.8178836,125.4205,,,,
8651,69.75186,177.1697244,122.5754,,,,
8652,71.46053,181.5097462,148.6212,,,,
8653,69.36257,176.1809278,111.1764,,,,
8654,67.40368,171.2053472,109.3832,,,,
8655,69.81058,177.3188732,119.4349,,,,
8656,70.47149,178.9975846,140.3522,,,,
8657,66.7402,169.520108,143.1496,,,,
8658,63.91222,162.3370388,105.8021,,,,
8659,67.8694,172.388276,136.8885,,,,
8660,66.84936,169.7973744,116.9535,,,,
8661,66.07377,167.8273758,115.9419,,,,
8662,68.48646,173.9556084,133.3074,,,,
8663,71.77202,182.3009308,141.7503,,,,
8664,67.55856,171.5987424,137.7559,,,,
8665,66.28302,168.3588708,134.3729,,,,
8666,68.43875,173.834425,119.3438,,,,
8667,67.07508,170.3707032,115.6909,,,,
8668,70.60636,179.3401544,122.1442,,,,
8669,68.8942,174.991268,135.3984,,,,
8670,69.88244,177.5013976,134.3577,,,,
8671,68.93627,175.0981258,138.0941,,,,
8672,65.14713,165.4737102,117.9849,,,,
8673,68.68398,174.4573092,136.8724,,,,
8674,67.56665,171.619291,117.9312,,,,
8675,68.73881,174.5965774,145.8697,,,,
8676,68.96333,175.1668582,119.0578,,,,
8677,68.5465,174.10811,121.7189,,,,
8678,67.85396,172.3490584,121.6697,,,,
8679,64.96046,164.9995684,127.6795,,,,
8680,68.58674,174.2103196,129.2295,,,,
8681,67.92544,172.5306176,110.8076,,,,
8682,69.3629,176.181766,118.6172,,,,
8683,70.90905,180.108987,146.5188,,,,
8684,69.28772,175.9908088,132.6966,,,,
8685,69.06553,175.4264462,119.9738,,,,
8686,66.60716,169.1821864,109.856,,,,
8687,69.19515,175.755681,118.2264,,,,
8688,69.42865,176.348771,128.6528,,,,
8689,70.09399,178.0387346,127.3597,,,,
8690,64.50077,163.8319558,103.3027,,,,
8691,65.72099,166.9313146,115.9257,,,,
8692,66.05702,167.7848308,112.889,,,,
8693,62.40403,158.5062362,118.5959,,,,
8694,72.90965,185.190511,148.6113,,,,
8695,66.22193,168.2037022,131.9039,,,,
8696,65.97161,167.5678894,129.6126,,,,
8697,67.82515,172.275881,122.1707,,,,
8698,71.16689,180.7639006,152.1123,,,,
8699,65.46284,166.2756136,101.8952,,,,
8700,68.92267,175.0635818,144.0831,,,,
8701,68.57821,174.1886534,137.295,,,,
8702,68.53972,174.0908888,141.0431,,,,
8703,66.17685,168.089199,131.7326,,,,
8704,70.90225,180.091715,143.3108,,,,
8705,69.42553,176.3408462,114.8461,,,,
8706,67.5235,171.50969,107.4208,,,,
8707,67.09865,170.430571,110.2544,,,,
8708,66.84169,169.7778926,121.8217,,,,
8709,67.80772,172.2316088,126.529,,,,
8710,67.14173,170.5399942,121.3218,,,,
8711,70.57017,179.2482318,137.4274,,,,
8712,65.05533,165.2405382,125.8786,,,,
8713,70.03645,177.892583,139.6533,,,,
8714,66.21546,168.1872684,118.4718,,,,
8715,63.142,160.38068,127.3112,,,,
8716,64.01004,162.5855016,105.3351,,,,
8717,69.0029,175.267366,124.9629,,,,
8718,65.635,166.7129,105.3681,,,,
8719,68.59588,174.2335352,121.1566,,,,
8720,68.8021,174.757334,142.3453,,,,
8721,69.03779,175.3559866,122.1038,,,,
8722,67.04484,170.2938936,116.5428,,,,
8723,66.03639,167.7324306,117.0908,,,,
8724,69.62664,176.8516656,127.3049,,,,
8725,67.3924,171.176696,113.4762,,,,
8726,71.00376,180.3495504,134.5287,,,,
8727,67.93633,172.5582782,114.9908,,,,
8728,68.63648,174.3366592,129.2673,,,,
8729,68.62805,174.315247,126.3473,,,,
8730,67.83335,172.296709,142.6824,,,,
8731,67.39028,171.1713112,122.0253,,,,
8732,68.46455,173.899957,114.5964,,,,
8733,70.16762,178.2257548,123.31,,,,
8734,68.79997,174.7519238,144.323,,,,
8735,68.04005,172.821727,117.5716,,,,
8736,68.0575,172.86605,144.1516,,,,
8737,69.66688,176.9538752,128.3014,,,,
8738,67.88892,172.4378568,138.9831,,,,
8739,69.43039,176.3531906,128.4548,,,,
8740,68.70589,174.5129606,151.2938,,,,
8741,66.73086,169.4963844,116.8306,,,,
8742,69.36545,176.188243,128.6177,,,,
8743,68.02714,172.7889356,145.0769,,,,
8744,65.88695,167.352853,111.8354,,,,
8745,68.57752,174.1869008,146.3214,,,,
8746,67.04267,170.2883818,116.0189,,,,
8747,69.64171,176.8899434,135.2526,,,,
8748,69.28691,175.9887514,124.1958,,,,
8749,68.2993,173.480222,122.8095,,,,
8750,66.59117,169.1415718,112.9433,,,,
8751,66.00152,167.6438608,119.4182,,,,
8752,69.62369,176.8441726,135.4419,,,,
8753,70.40944,178.8399776,160.9728,,,,
8754,68.23792,173.3243168,132.3743,,,,
8755,71.33673,181.1952942,144.0178,,,,
8756,68.26044,173.3815176,128.1884,,,,
8757,65.19386,165.5924044,118.5785,,,,
8758,64.97013,165.0241302,128.0257,,,,
8759,65.48129,166.3224766,117.1136,,,,
8760,70.81532,179.8709128,136.8483,,,,
8761,69.65288,176.9183152,132.9662,,,,
8762,70.7431,179.687474,124.3004,,,,
8763,66.577,169.10558,132.3608,,,,
8764,68.31897,173.5301838,108.4509,,,,
8765,69.58153,176.7370862,136.53,,,,
8766,70.24671,178.4266434,121.6743,,,,
8767,69.53121,176.6092734,126.6608,,,,
8768,71.23578,180.9388812,121.6717,,,,
8769,66.48996,168.8844984,115.6813,,,,
8770,67.1513,170.564302,130.6168,,,,
8771,69.49518,176.5177572,131.1111,,,,
8772,65.40644,166.1323576,123.0377,,,,
8773,68.65428,174.3818712,134.1447,,,,
8774,65.08665,165.320091,120.4446,,,,
8775,70.78233,179.7871182,122.2947,,,,
8776,62.42388,158.5566552,113.2646,,,,
8777,66.71211,169.4487594,116.8734,,,,
8778,69.29174,176.0010196,117.5564,,,,
8779,63.91813,162.3520502,114.1919,,,,
8780,65.76518,167.0435572,117.0031,,,,
8781,70.68956,179.5514824,135.662,,,,
8782,69.1483,175.636682,139.0431,,,,
8783,71.15854,180.7426916,131.258,,,,
8784,66.39543,168.6443922,116.2256,,,,
8785,69.95913,177.6961902,132.8145,,,,
8786,68.85974,174.9037396,134.8338,,,,
8787,70.30886,178.5845044,134.2011,,,,
8788,66.47109,168.8365686,113.7779,,,,
8789,67.99054,172.6959716,138.8971,,,,
8790,67.72173,172.0131942,136.0789,,,,
8791,67.42949,171.2709046,135.9047,,,,
8792,65.98761,167.6085294,110.2969,,,,
8793,68.0763,172.913802,117.3088,,,,
8794,67.58576,171.6678304,113.3246,,,,
8795,67.71976,172.0081904,97.61996,,,,
8796,65.7482,167.000428,99.90975,,,,
8797,69.3897,176.249838,133.682,,,,
8798,66.36935,168.578149,129.6092,,,,
8799,69.79204,177.2717816,140.811,,,,
8800,67.75389,172.0948806,126.4157,,,,
8801,70.21143,178.3370322,131.9105,,,,
8802,68.67792,174.4419168,122.0728,,,,
8803,71.14142,180.6992068,130.5105,,,,
8804,66.40101,168.6585654,130.5867,,,,
8805,67.0502,170.307508,143.097,,,,
8806,66.77997,169.6211238,117.1269,,,,
8807,64.5675,164.00145,100.9,,,,
8808,66.79296,169.6541184,116.9012,,,,
8809,69.70535,177.051589,119.1882,,,,
8810,67.51715,171.493561,133.8952,,,,
8811,66.77383,169.6055282,112.0133,,,,
8812,69.09905,175.511587,132.1341,,,,
8813,67.74778,172.0793612,117.103,,,,
8814,67.68924,171.9306696,111.3426,,,,
8815,65.58171,166.5775434,115.5257,,,,
8816,69.80522,177.3052588,139.7323,,,,
8817,67.47119,171.3768226,141.2489,,,,
8818,65.65515,166.764081,131.7992,,,,
8819,67.37904,171.1427616,112.7464,,,,
8820,69.71522,177.0766588,125.2627,,,,
8821,68.11911,173.0225394,114.1017,,,,
8822,68.59547,174.2324938,117.342,,,,
8823,66.91329,169.9597566,119.7384,,,,
8824,72.74978,184.7844412,139.9267,,,,
8825,67.06735,170.351069,124.2893,,,,
8826,71.35418,181.2396172,132.9339,,,,
8827,67.5378,171.546012,129.0482,,,,
8828,68.37558,173.6739732,125.9097,,,,
8829,74.2727,188.652658,144.66,,,,
8830,68.70571,174.5125034,132.7107,,,,
8831,67.62161,171.7588894,132.7596,,,,
8832,68.57034,174.1686636,125.0608,,,,
8833,67.58944,171.6771776,131.7524,,,,
8834,64.2441,163.180014,112.828,,,,
8835,72.21166,183.4176164,122.8259,,,,
8836,68.45109,173.8657686,112.7446,,,,
8837,65.7402,166.980108,117.7157,,,,
8838,67.53807,171.5466978,118.2423,,,,
8839,69.22881,175.8411774,125.0318,,,,
8840,69.15576,175.6556304,131.5739,,,,
8841,67.69635,171.948729,125.4574,,,,
8842,68.38781,173.7050374,120.6513,,,,
8843,71.73727,182.2126658,140.9432,,,,
8844,66.9098,169.950892,127.8661,,,,
8845,70.38323,178.7734042,152.929,,,,
8846,69.616,176.82464,135.0082,,,,
8847,65.52145,166.424483,113.0211,,,,
8848,69.55694,176.6746276,136.8874,,,,
8849,65.82438,167.1939252,121.7984,,,,
8850,69.7416,177.143664,135.4599,,,,
8851,67.47711,171.3918594,115.5446,,,,
8852,68.09913,172.9717902,124.585,,,,
8853,68.20718,173.2462372,122.9659,,,,
8854,68.15528,173.1144112,129.7591,,,,
8855,67.63533,171.7937382,121.6332,,,,
8856,70.15607,178.1964178,144.7042,,,,
8857,64.91503,164.8841762,114.1893,,,,
8858,69.0054,175.273716,119.5523,,,,
8859,68.26633,173.3964782,126.4766,,,,
8860,68.81612,174.7929448,140.2813,,,,
8861,67.72767,172.0282818,134.104,,,,
8862,66.56438,169.0735252,132.7397,,,,
8863,68.46206,173.8936324,133.381,,,,
8864,69.6475,176.90465,146.482,,,,
8865,62.35553,158.3830462,102.9535,,,,
8866,67.59977,171.7034158,125.9471,,,,
8867,67.51383,171.4851282,129.5542,,,,
8868,66.45122,168.7860988,108.2905,,,,
8869,70.00417,177.8105918,140.7597,,,,
8870,65.68838,166.8484852,119.2997,,,,
8871,67.84561,172.3278494,142.0715,,,,
8872,70.29979,178.5614666,138.4229,,,,
8873,67.12263,170.4914802,136.7691,,,,
8874,70.32632,178.6288528,127.1832,,,,
8875,67.38624,171.1610496,143.2195,,,,
8876,67.12831,170.5059074,130.1144,,,,
8877,69.37649,176.2162846,135.3031,,,,
8878,68.40369,173.7453726,144.1206,,,,
8879,65.88697,167.3529038,128.0762,,,,
8880,66.24954,168.2738316,102.3152,,,,
8881,66.20872,168.1701488,121.6419,,,,
8882,65.47065,166.295451,120.9183,,,,
8883,70.80619,179.8477226,130.7321,,,,
8884,69.68347,176.9960138,120.7878,,,,
8885,68.57948,174.1918792,111.95,,,,
8886,66.70391,169.4279314,125.3796,,,,
8887,66.30788,168.4220152,114.9262,,,,
8888,69.067,175.43018,129.1566,,,,
8889,65.69589,166.8675606,125.6365,,,,
8890,67.3335,171.02709,128.6592,,,,
8891,67.26527,170.8537858,115.5412,,,,
8892,65.87646,167.3262084,136.2664,,,,
8893,68.78703,174.7190562,133.1355,,,,
